               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.020872,            0.028151,           0.0024825,             0.51959,             0.35889,             0.38081,             0.23567,            0.023426,             0.05282,           0.0077671,            0.008053,            0.008053,            0.008053
                  61,            0.020911,            0.028029,           0.0023944,             0.51757,             0.35672,             0.38144,             0.23547,             0.02341,            0.052801,           0.0077511,             0.00802,             0.00802,             0.00802
                  62,            0.020767,            0.027836,           0.0023388,             0.51366,             0.35556,             0.38153,             0.23751,            0.023375,            0.052795,           0.0077687,            0.007987,            0.007987,            0.007987
                  63,            0.020578,            0.027657,           0.0023585,             0.63923,             0.34941,             0.38268,             0.23843,            0.023361,            0.052777,           0.0077679,            0.007954,            0.007954,            0.007954
                  64,             0.02066,            0.027786,           0.0023455,             0.61802,             0.35058,             0.38209,             0.23859,            0.023351,            0.052764,            0.007768,            0.007921,            0.007921,            0.007921
                  65,            0.020752,            0.027797,            0.002434,             0.62057,             0.35222,             0.38397,             0.23848,            0.023342,            0.052763,           0.0077386,            0.007888,            0.007888,            0.007888
                  66,            0.020575,            0.027755,           0.0023552,              0.6151,             0.35164,             0.38264,             0.23842,            0.023327,            0.052764,           0.0077644,            0.007855,            0.007855,            0.007855
                  67,            0.020593,            0.027609,           0.0022371,             0.63098,             0.34602,             0.38309,             0.23879,            0.023317,             0.05276,           0.0078113,            0.007822,            0.007822,            0.007822
                  68,            0.020376,             0.02741,           0.0022113,             0.62981,               0.347,             0.38272,             0.23716,            0.023319,            0.052778,           0.0078442,            0.007789,            0.007789,            0.007789
                  69,            0.020383,            0.027521,           0.0022935,             0.61549,             0.35391,             0.38253,             0.23731,            0.023313,            0.052795,           0.0078512,            0.007756,            0.007756,            0.007756
                  70,            0.020323,            0.027405,           0.0022288,             0.62419,             0.34021,              0.3809,             0.23678,            0.023294,            0.052793,           0.0078377,            0.007723,            0.007723,            0.007723
                  71,            0.020381,            0.027384,           0.0022689,              0.6261,             0.33762,             0.38169,              0.2378,            0.023286,            0.052796,           0.0078599,             0.00769,             0.00769,             0.00769
                  72,            0.020364,            0.027328,           0.0021829,             0.64782,             0.33148,              0.3808,             0.23704,            0.023272,            0.052808,           0.0078962,            0.007657,            0.007657,            0.007657
                  73,            0.020281,            0.027485,           0.0022357,             0.64017,             0.33553,             0.38039,             0.23675,             0.02327,            0.052828,           0.0079129,            0.007624,            0.007624,            0.007624
                  74,             0.02031,            0.027245,           0.0021692,             0.62821,             0.34151,             0.37911,             0.23595,            0.023268,             0.05284,            0.007943,            0.007591,            0.007591,            0.007591
                  75,            0.020024,            0.027017,           0.0020589,              0.6507,             0.33442,             0.37984,             0.23584,            0.023261,            0.052855,           0.0079608,            0.007558,            0.007558,            0.007558
                  76,            0.020095,            0.027237,           0.0022323,             0.66181,             0.32979,             0.37951,             0.23536,            0.023246,            0.052848,           0.0079853,            0.007525,            0.007525,            0.007525
                  77,            0.020063,            0.027097,           0.0021327,              0.6679,             0.32802,              0.3791,             0.23616,            0.023242,            0.052855,           0.0079993,            0.007492,            0.007492,            0.007492
                  78,            0.020066,            0.027105,            0.002031,             0.67121,             0.32478,             0.37835,             0.23594,            0.023239,            0.052832,           0.0080227,            0.007459,            0.007459,            0.007459
                  79,            0.019951,            0.026994,           0.0021031,             0.60218,             0.34992,             0.37773,             0.23577,            0.023245,            0.052843,           0.0080291,            0.007426,            0.007426,            0.007426
                  80,            0.019934,            0.026859,           0.0020346,              0.5983,             0.34832,             0.37592,             0.23576,            0.023243,            0.052844,           0.0080386,            0.007393,            0.007393,            0.007393
                  81,            0.019849,            0.026856,           0.0020389,              0.6115,              0.3434,             0.37592,              0.2349,            0.023239,            0.052852,           0.0080536,             0.00736,             0.00736,             0.00736
                  82,             0.01985,            0.026723,           0.0020478,             0.61612,             0.34414,             0.37653,             0.23456,            0.023236,             0.05286,           0.0080748,            0.007327,            0.007327,            0.007327
                  83,            0.019792,            0.026842,           0.0020105,             0.61907,              0.3429,             0.37703,             0.23486,            0.023235,            0.052863,           0.0080874,            0.007294,            0.007294,            0.007294
                  84,            0.019664,            0.026642,           0.0019768,             0.60942,             0.34715,             0.37761,             0.23529,            0.023235,            0.052871,           0.0081005,            0.007261,            0.007261,            0.007261
                  85,            0.019782,            0.026621,            0.001976,             0.61948,             0.34235,             0.37714,             0.23523,            0.023236,            0.052874,           0.0080989,            0.007228,            0.007228,            0.007228
                  86,            0.019629,            0.026613,           0.0020303,             0.63583,             0.33853,             0.37781,             0.23586,             0.02323,            0.052868,           0.0081037,            0.007195,            0.007195,            0.007195
                  87,            0.019717,             0.02663,           0.0020063,              0.6385,             0.33854,             0.37755,             0.23573,            0.023227,            0.052865,           0.0081172,            0.007162,            0.007162,            0.007162
                  88,            0.019565,            0.026579,           0.0019839,             0.63016,              0.3416,             0.37828,              0.2362,            0.023226,            0.052863,           0.0081246,            0.007129,            0.007129,            0.007129
                  89,            0.019475,            0.026339,           0.0018595,             0.63169,             0.34225,             0.37795,              0.2359,            0.023223,            0.052862,           0.0081271,            0.007096,            0.007096,            0.007096
                  90,            0.019432,            0.026341,           0.0018831,             0.62629,             0.33878,             0.37805,             0.23616,             0.02322,            0.052864,           0.0081376,            0.007063,            0.007063,            0.007063
                  91,            0.019505,            0.026468,           0.0019682,             0.63382,             0.33881,             0.37819,             0.23624,             0.02322,            0.052873,           0.0081435,             0.00703,             0.00703,             0.00703
                  92,            0.019372,            0.026397,           0.0019521,             0.62922,             0.34003,             0.37807,             0.23605,            0.023218,            0.052878,           0.0081445,            0.006997,            0.006997,            0.006997
                  93,             0.01939,            0.026307,           0.0018655,             0.62047,             0.34442,             0.37984,               0.237,            0.023215,            0.052872,           0.0081464,            0.006964,            0.006964,            0.006964
                  94,            0.019336,            0.026222,           0.0018723,               0.615,             0.34867,             0.38012,             0.23661,            0.023214,            0.052875,           0.0081471,            0.006931,            0.006931,            0.006931
                  95,              0.0193,            0.026286,           0.0018985,             0.61508,             0.34841,              0.3803,             0.23671,            0.023214,            0.052882,           0.0081384,            0.006898,            0.006898,            0.006898
                  96,            0.019211,            0.026122,           0.0018819,             0.61112,              0.3501,             0.37923,             0.23653,            0.023212,             0.05287,           0.0081322,            0.006865,            0.006865,            0.006865
                  97,            0.019189,            0.025981,           0.0018178,             0.61287,             0.34988,             0.37988,             0.23762,            0.023211,            0.052878,             0.00813,            0.006832,            0.006832,            0.006832
                  98,             0.01909,            0.025726,           0.0017211,             0.61128,             0.35108,             0.37976,             0.23722,            0.023209,            0.052876,           0.0081354,            0.006799,            0.006799,            0.006799
                  99,             0.01906,            0.025968,           0.0018123,             0.60476,             0.35454,              0.3799,             0.23693,             0.02321,             0.05288,           0.0081377,            0.006766,            0.006766,            0.006766
                 100,            0.019004,            0.025871,           0.0017638,             0.61241,             0.35315,             0.37993,             0.23637,            0.023211,            0.052879,           0.0081428,            0.006733,            0.006733,            0.006733
                 101,            0.018946,            0.025835,           0.0018057,             0.61313,             0.35414,             0.37952,             0.23635,            0.023214,            0.052893,           0.0081446,              0.0067,              0.0067,              0.0067
                 102,             0.01911,            0.026136,           0.0019115,             0.59849,             0.35694,             0.37933,             0.23659,            0.023214,            0.052893,           0.0081476,            0.006667,            0.006667,            0.006667
                 103,            0.018973,            0.025831,           0.0017519,             0.60042,             0.35525,             0.37889,             0.23662,            0.023214,             0.05289,           0.0081525,            0.006634,            0.006634,            0.006634
                 104,            0.019113,            0.026008,           0.0018085,             0.60523,             0.35292,             0.37896,               0.237,            0.023214,            0.052891,            0.008154,            0.006601,            0.006601,            0.006601
                 105,            0.018918,            0.025759,           0.0017274,             0.60635,             0.35121,             0.37892,              0.2369,            0.023216,              0.0529,           0.0081564,            0.006568,            0.006568,            0.006568
                 106,            0.018824,            0.025846,           0.0017523,             0.60448,             0.35233,             0.37954,             0.23716,            0.023217,            0.052897,           0.0081579,            0.006535,            0.006535,            0.006535
                 107,            0.018788,            0.025619,           0.0016372,             0.59735,             0.35414,             0.37993,             0.23758,            0.023218,            0.052901,           0.0081658,            0.006502,            0.006502,            0.006502
                 108,            0.018739,            0.025587,           0.0017145,              0.5973,             0.35424,             0.37965,             0.23778,            0.023217,            0.052901,           0.0081743,            0.006469,            0.006469,            0.006469
                 109,             0.01867,            0.025478,           0.0016358,             0.59759,              0.3546,             0.37949,             0.23778,             0.02322,            0.052913,           0.0081835,            0.006436,            0.006436,            0.006436
                 110,            0.018696,            0.025538,              0.0017,             0.59896,             0.35435,              0.3791,             0.23797,            0.023224,            0.052925,           0.0081899,            0.006403,            0.006403,            0.006403
                 111,             0.01867,            0.025437,           0.0017437,             0.58677,             0.35666,             0.37908,             0.23794,            0.023227,            0.052938,           0.0081945,             0.00637,             0.00637,             0.00637
                 112,            0.018593,            0.025487,           0.0016866,             0.59731,             0.35552,             0.37868,             0.23777,            0.023229,            0.052945,           0.0082066,            0.006337,            0.006337,            0.006337
                 113,            0.018591,            0.025371,           0.0016967,              0.6043,             0.35248,             0.37859,             0.23786,            0.023229,             0.05295,           0.0082181,            0.006304,            0.006304,            0.006304
                 114,            0.018641,            0.025561,           0.0017094,             0.60792,             0.35235,             0.37839,             0.23818,            0.023231,            0.052956,           0.0082269,            0.006271,            0.006271,            0.006271
                 115,            0.018721,            0.025582,           0.0017117,             0.60621,             0.35428,             0.37869,             0.23701,            0.023233,            0.052965,           0.0082389,            0.006238,            0.006238,            0.006238
                 116,            0.018653,            0.025485,           0.0016777,             0.60607,             0.35642,             0.37844,              0.2364,            0.023235,            0.052971,           0.0082449,            0.006205,            0.006205,            0.006205
                 117,            0.018497,            0.025274,           0.0016238,             0.60496,             0.35709,             0.37919,             0.23688,            0.023232,            0.052977,           0.0082521,            0.006172,            0.006172,            0.006172
